Molecule,SMILES,Volume,PSA_RDKit,NHA,NHD,NRB,FractionCSP3,PSA_Volume_Ratio,E_HOMO,E_LUMO_HOMO_GAP,Dipole_Moment,Polarizability,PSA_DFT,Partition_Energy_kcal_mol,Hydration_Energy_kcal_mol,LogD,KSOL,HLM,MLM,Caco-2-PP,Caco-2-PE,MPPB,MBPB,MGMB,rankPP,rankPE,rankKSOL,MPPB_,MBPB_,MGMB_,Caco-2-PE-log
E-0010768,Cc1c2ccncc2cc2c3cc(C#N)ccc3n(C)c12,247.352,41.61,3,0,0,0.111111111111111,0.168221805362398,-0.207542778596107,0.13811352369815,3.97204230580807,347.814714587521,525.126783358509,5.93446519770799,-12.8656518810088,,,4.92507740573461,6.8031722387897,,,,,,,,,,,,
E-0010771,CN(C)CCNC(=O)c1ccc2c(c1)c1cc3ccncc3nc1n2C,320.032,63.05,5,1,4,0.25,0.197011548845115,-0.217734853724994,0.137207686957275,3.69202116983525,399.544011101119,424.634048217196,6.37541372658387,-14.0488721229731,,,,6.60692041995206,,,,,,,,,,,,
E-0010772,Cn1c2ccc(OCC3=NCCN3)cc2c2cc3ccncc3nc21,293.504,64.33,6,1,3,0.210526315789474,0.219179295682512,-0.205640513421019,0.126450948291244,2.08245874450786,371.58402559642,350.998224057187,5.95051422495409,-13.2619481125362,,,3.36384159511839,7.04420740211764,,,,,,,,,,,,
E-0010774,Cc1c2ccncc2cc2c3cc(N4CCN(C)CC4)ccc3n(C)c12,327.336,24.3,4,0,1,0.318181818181818,0.0742356477747636,-0.184157723859421,0.122058752882161,2.83367963052813,428.496461420707,312.244104182929,4.8552283547499,-10.744538871322,,,,5.70411575244632,,,,,,,,,,,,
E-0010776,Cn1c2ccc(OCCN3CCOCC3)cc2c2nc3cnccc3nc21,324.928,65.3,7,0,4,0.35,0.200967598975773,-0.211511163658593,0.121210807895477,3.17672720423865,398.307380029364,390.935917417141,5.76524999570082,-12.8802620107248,,4.87519732320115,3.04452243772342,7.02713703600222,,,22.5,,,,,2,1.23676262714893,,,
E-0010784,Cn1c2ccc(OCC(=N)N)cc2c2cc3cnccc3cc21,273.536,76.92,4,2,3,0.111111111111111,0.28120613008891,-0.196807666013075,0.131306049382149,3.10754063701399,355.167618372875,503.395630012414,7.24437182427482,-16.0906037772104,,3.56388296393925,,6.52795791762255,,,6,,,,,2,2.75153531304195,,,
E-0010786,Cn1c2ccc(OCC3=NCCN3)cc2c2nc3cnccc3nc21,289.08,77.22,7,1,3,0.222222222222222,0.267123287671233,-0.214645692440056,0.123473295829955,3.71457237559112,366.071845179743,377.054360578575,6.29382987491953,-14.0399212433483,,5.0998664278242,,6.30955457573115,,,28.7,,,,,3,0.909999204654675,,,
E-0010812,Cc1c2c(cc3c4cc(OCC5=NCCN5)ccc4n(C)c13)C(=O)N(C)CC2,346.048,58.86,5,1,3,0.363636363636364,0.170092010356945,-0.198049710445343,0.156518801007211,3.3487790608121,402.752530884186,577.995892417032,7.43653020191744,-16.2549848954791,,5.03043792139244,2.63188884013665,6.08700197381705,,,8.4,,,,,3,2.38919956583082,,,
E-0010816,CN(C)CCCNc1nccc2c1C(=O)c1c([nH]c3ccc(OCC4=NCCN4)cc13)C2=O,399.92,111.71,8,3,8,0.333333333333333,0.279330866173235,-0.211368125901347,0.0945036367556007,1.05966664855689,483.214654260438,324.256657538033,7.42836600448327,-16.7825117675523,,,,3.55534806148941,,,,,,,,,,,,
E-0010922,Cc1c2ccncc2cc2c3cc(OCC4=NCCN4)cc(F)c3n(C)c12,319.112,51.44,5,1,3,0.238095238095238,0.161197322570132,-0.196535570323701,0.130071951641582,2.6363791597113,392.589390811842,288.417812349806,5.70235378732901,-12.7705619284476,,,2.61006979274201,7.03050374424119,,,,,,,,,,,,
E-0010975,CCn1c2ccc(OCC3=NCCN3)cc2c2cc3cnccc3cc21,314.544,51.44,5,1,4,0.238095238095238,0.163538328500941,-0.196905131011609,0.131091973707978,2.18962920382621,397.535228934354,337.28862732364,6.05533569743506,-13.5030874689561,,4.99721227376412,3.24649099190117,5.6164073951712,,,13.5,,,,,3,1.85745472849345,,,
E-0010989,Cc1c2ccncc2cc2c3cc(OCCN(C)C)cc(F)c3n(C)c12,323.152,30.29,4,0,4,0.285714285714286,0.0937329801455661,-0.194534603418411,0.128883400069009,2.39392249902381,397.340952655134,212.269992999057,4.48953761430778,-10.0452974635425,,,,6.68536144655847,,,,,,,,,,,,
E-0010994,Cn1c2ccc(OCC(=N)N)cc2c2cc3ncccc3cc21,273.512,76.92,4,2,3,0.111111111111111,0.281230805229752,-0.195364907250573,0.127152570688233,3.18504292242447,358.576222582524,442.237106289559,6.99626684728896,-15.5358144604094,,4.3732381286408,2.81540871942271,7.52542431836613,,,6.2,,,,,2,2.71661556396113,,,
E-0011026,COc1ccc(Nc2nccc(NCCc3ccncc3)n2)cc1,297.544,71.96,6,2,7,0.166666666666667,0.24184658403463,-0.194886678967925,0.163558217757046,2.25693486605791,329.063635434377,459.734364100912,6.4025968372941,-14.2032265335667,2.8,4.22537282462851,4.6615505194242,7.06116282561145,3.31017798327499,0.78,8,,,4,1,2,2.4423470353692,,,0.58
E-0011078,CN(C)CCCn1ccc2nc3ccc(OCC4=NCCN4)cc3c-2c1,334.336,54.68,6,1,7,0.4,0.163548047473201,-0.193345728918563,0.144855859130767,3.80635772579958,375.571647937168,726.650620145791,8.87062203689924,-19.0847487084792,,5.33753807970132,,,,,72.8,,,,,3,-0.984498981900689,,,
E-0011079,c1cc2cc3[nH]c4ccc(OCC5=NCCN5)cc4c3cc2cn1,280.624,62.3,4,2,3,0.157894736842105,0.22200524545299,-0.198748801684896,0.133288967484468,3.28351658475021,359.267417367363,310.35578910377,6.69468267489649,-14.8725178031886,,5.08140436498446,3.16968558067743,5.26940335638339,,,69.4,,,,,3,-0.818886858554424,,,
E-0011083,CNc1ccnc(N(CCc2cccnc2)c2ccnc(Nc3ccc(Cl)cc3)n2)n1,378.456,91.75,8,2,8,0.136363636363636,0.242432409579978,-0.20870308323583,0.166468141672393,4.6796362923312,438.177345396014,467.064101602136,6.23961327624008,-13.9694127310311,-0.1,4.56642935767166,3.27336401015227,5.82982758150686,,,9.5,,,,,2,2.25405805209939,,,
E-0011122,NC(=O)CN1C(=O)Cc2ccc(-c3ccccc3)cc21,241.592,63.4,2,1,3,0.125,0.262425908142654,-0.219588874842427,0.176309617367575,1.13137356877789,264.598043674832,266.082915549444,5.60564979345827,-12.7031333698603,,3.72328088083127,2.67414864942653,4.92216831277393,,,5.4,,,,,2,2.8632585224876,,,
E-0011133,CNc1ccnc(N(CCc2cccnc2)c2ccnc(Nc3ccc(OC)cc3)n2)n1,388.736,100.98,9,2,9,0.173913043478261,0.259764981890023,-0.195289477482575,0.155916919276369,1.40593548750001,450.550087590353,519.731861137925,7.37630335547341,-16.5708125876647,-0.6,4.51961229762645,3.07269331469012,5.76925805661511,,,29.4,,,,,2,0.87603547015456,,,
E-0011137,CNc1ccnc(N(CCc2ccncc2)c2ccnc(Nc3ccc(OC)cc3)n2)n1,388.632,100.98,9,2,9,0.173913043478261,0.259834496387328,-0.19547201713297,0.156387150661307,4.600547071508,449.539651814591,694.821810262121,8.08889787745997,-17.819847330142,-0.6,4.58700621536042,3.03974915897077,5.89385171824098,,,30.7,,,,,2,0.814182251602706,,,
E-0011166,Cc1c2cnccc2cc2c3cc(OCCN(C)C)ccc3n(C)c12,317.552,30.29,4,0,4,0.285714285714286,0.0953859525369073,-0.190478687781345,0.123409197792483,2.06190586236705,399.201785620647,296.359150502293,4.83100925004351,-10.7480667695693,,5.06890420222023,3.53805656437935,6.50008774731877,,,2.9,,,,,3,3.51103063830485,,,
E-0011167,COC(C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,375.88,82.17,7,1,5,0.347826086956522,0.218607002234756,-0.211340031037898,0.147446306375229,2.23994020800018,426.491502530338,533.523457872071,7.66797046313445,-17.1869066575114,,,,,,,21.8,,,,,,1.27735967775622,,,
E-0011189,C[C@H](NC(=O)c1ccc2c(c1)c1cc(C(=O)N[C@@H](C)C(N)=O)ccc1n2C)C(N)=O,365.624,149.31,5,4,6,0.238095238095238,0.408370347679583,-0.216840853341132,0.168188633692032,3.8361857385889,403.537602124568,672.39774888532,11.4676817936259,-25.6468989355943,,5.03695260241363,,,,,52.4,,,,,3,-0.0960738300896222,,,
E-0011190,Cc1c2ccncc2cc2c3cc(OCC[C@@H](C)N)ccc3n(C)c12,317.12,53.07,4,1,4,0.285714285714286,0.167349899091826,-0.19106176870597,0.127997912101746,2.33944680943265,398.120865255219,379.261483172472,5.64879244441262,-12.5734462775837,,5.20948615284142,2.70805020110221,5.27248660651352,,,1.5,,,,,3,4.18459144006988,,,
E-0011191,COc1ccc2c(c1)c1cc(NC(=O)NCCN(C)C)nc(C)c1n2C,333.512,71.42,5,2,5,0.368421052631579,0.214145218163065,-0.189551771313652,0.142416374166609,1.64695994111908,368.559586629766,493.122819500048,6.70499399237235,-14.9103214920844,,4.99043258677874,3.13549421592915,5.72260422889679,,,14.9,,,,,3,1.74246582262792,,,
E-0011195,NC(=O)CCN1C(=O)Cc2c1ccc1ccccc21,230.504,63.4,2,1,3,0.2,0.275049456842398,-0.207385780636955,0.154463326921497,2.24899470372052,255.371984457662,317.512871098678,6.91218635863483,-15.3948121146883,,5.24702407216049,2.36085400111802,5.94017125272043,,,19.4,,,,,3,1.4242255834433,,,
E-0011210,Cc1c2ccncc2cc2c3cc(OCC[C@H](C)N)ccc3n(C)c12,317.256,53.07,4,1,4,0.285714285714286,0.16727816022392,-0.191251169218159,0.128095664805338,3.21743077509911,400.439724404611,404.299524428951,5.63971331154684,-12.5376094242166,,5.11198778835654,2.89591193827178,5.46890366712357,,,1.5,,,,,3,4.18459144006988,,,
E-0011211,Cc1c2ccncc2cc2c3cc(OC[C@H](C)Nc4ccccn4)ccc3n(C)c12,368.296,51.97,5,1,5,0.2,0.141109325108065,-0.192019310116623,0.128571774635537,2.27556110668768,467.036501340144,353.542508458359,6.14120594738824,-13.6189392563479,,,5.00461722177069,7.32270856496261,,,,,,,,,,,,
E-0011212,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OCC(N)=O)ccc3n(C)c12,413.608,102.48,6,2,7,0.32,0.24777083615404,-0.19509439562114,0.119131201215301,2.75170500837099,494.090236098637,583.871442461389,8.27023480400161,-18.272715634764,,5.28320372873799,,7.3642936572743,,,12.6,,,,,3,1.93679846870406,,,
E-0011213,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,428.728,85.41,6,2,7,0.384615384615385,0.199217219309212,-0.192887110843877,0.116482478731463,2.48182153440513,509.769353554689,423.396352994265,6.71166064889105,-14.9632724042086,,5.3890717298165,,5.89302447429473,,,3.5,,,,,3,3.31678003984957,,,
E-0011214,CC(=O)N[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,337.432,56.15,4,1,4,0.272727272727273,0.166403897674198,-0.19224077158498,0.128623353179052,3.95895635427056,412.368683246453,464.812838241675,7.21171533395053,-15.8910691608755,,4.32148013480585,3.45946628978613,6.48341311510428,,,13.4,,,,,2,1.86604510861152,,,
E-0011215,Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC(N)=O)ccc3n(C)c12,332.144,82.17,4,2,4,0.238095238095238,0.247392697143408,-0.192253547967524,0.128704471703413,1.26194153791064,407.658670083265,467.006152934501,8.44454493831557,-18.7429750949537,,,3.06339092202781,6.19949446061214,,,0.8,,,,,,4.82028156560504,,,
E-0011216,NC(=O)Cn1ccc2ccc(-c3ccccc3)cc21,233.344,48.02,2,1,3,0.0625,0.20579059243006,-0.207983312619806,0.16796682467723,1.32600407634173,271.212484709489,261.471483766145,5.63651241289293,-12.6406214788343,,3.76584049525007,3.81109708683819,6.97951764520903,,,2.5,,,,,2,3.66356164612965,,,
E-0011217,Cc1nc(NC(=O)NCCN(C)C)cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,393.104,95.81,7,3,7,0.409090909090909,0.243726850909683,-0.189985916346434,0.140467849224465,2.28488976101872,427.173999537278,516.343607751889,8.37007071231921,-18.6724094594273,,5.37063802812766,,5.96306507258628,,,40.3,,,,,3,0.392980551445919,,,
E-0011219,Cc1c2ccncc2cc2c3cc(OCCC(C)(C)N)ccc3n(C)c12,334.08,53.07,4,1,4,0.318181818181818,0.158854166666667,-0.191311853692364,0.128057549188626,2.62325101557761,414.289557271716,389.405000215191,5.94891818826845,-13.2099151744837,,5.44673737166631,,4.87976701889122,,,2.3,,,,,3,3.74899243611363,,,
E-0011225,Cc1nc(NC(=O)NCCN(C)C)cc2c3cc(OCC(N)=O)ccc3n(C)c12,365.168,114.51,6,3,7,0.35,0.313581693905271,-0.190866911322912,0.142386098776381,3.13753632073223,393.135521260013,588.33914136128,9.49795953823573,-21.1038088169219,,5.12396397940326,2.79116510781272,5.1191907006506,,,44.5,,,,,3,0.220893831580194,,,
E-0011226,CCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,334.752,39.08,4,1,5,0.318181818181818,0.116743141191091,-0.191707165177631,0.128311188268526,2.35383125273784,414.145785707467,322.545828423463,5.17507860759695,-11.4681428673459,,5.43372200355424,,5.63693016766836,,,2.5,,,,,3,3.66356164612965,,,
E-0011227,CN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,317.912,39.08,4,1,4,0.285714285714286,0.122927099323083,-0.192131557979772,0.128577603228311,2.48592214367305,399.390442646697,306.119905555925,5.02914912536679,-11.1615308101255,,5.32300997913841,,5.58424790596101,,,3.6,,,,,3,3.28757235615444,,,
E-0011232,CCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,351.392,39.08,4,1,6,0.347826086956522,0.111214825607868,-0.192434792289114,0.12881413558623,2.93604900947083,432.03006614522,328.282421802552,4.98192909802201,-11.0083325893183,,5.03695260241363,2.79728133483015,5.48728346606066,,,2.6,,,,,3,3.62331476562105,,,
E-0011233,COCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,360.912,48.31,5,1,7,0.347826086956522,0.133855344239039,-0.191124195276973,0.127972059393665,2.0987552919811,432.684978019006,288.199339280377,5.43731123091456,-12.1326974138433,,5.12396397940326,2.89591193827178,5.48063892334199,,,1.7,,,,,3,4.05739577609095,,,
E-0011234,Cc1c2ccncc2cc2c3cc(OC[C@H](C)NCC(F)F)ccc3n(C)c12,345.68,39.08,4,1,6,0.318181818181818,0.113052534135617,-0.192074722234306,0.128554932111824,3.8244173962083,412.256873015953,475.70799605107,5.96721494690306,-13.1995077511152,,4.19870457754634,4.01096295328305,7.25777814684049,,,2.3,,,,,2,3.74899243611363,,,
E-0011235,Cc1nc(C(N)=O)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,288.592,96.16,5,2,4,0.294117647058824,0.333203969618007,-0.2030168853995,0.151990634463084,3.09422178780623,325.56681197297,428.858791297474,7.26166594204035,-16.1312745023658,,5.25227342804663,,5.9514234975708,,,23,,,,,3,1.20831120592453,,,
E-0011236,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N)ccc3n(C)c12,324.032,72.94,4,2,3,0.238095238095238,0.225101224570413,-0.202836883585886,0.137277653687477,4.70371439485431,412.335956541643,560.584754292146,7.53364397239226,-16.4565486329014,,4.71849887129509,2.83321334405622,5.06006017742378,,,3.3,,,,,2,3.37769093398681,,,
E-0011240,Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CN)ccc3n(C)c12,323.8,72.94,4,2,3,0.238095238095238,0.225262507720815,-0.202780929698062,0.137313161815506,4.75268567665429,412.307633153093,566.122658026895,7.42136640035836,-16.1818558415096,,5.15905529921453,3.36384159511839,5.50736199348274,,,6.6,,,,,3,2.64982169620242,,,
E-0011241,Cn1c2ccc(OCC3=NCCN3)cc2c2cc(C(N)=O)ccc21,289.528,81.64,5,2,4,0.222222222222222,0.281976181923683,-0.20210115378667,0.156724719747033,1.34065488917826,332.926908068619,446.708939565071,8.10976909106349,-18.0104176928834,,5.35658627467201,,6.81947036411457,,,34.1,,,,,3,0.65884105721899,,,
E-0011242,Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN)ccc3n(C)c12,324.248,72.94,4,2,3,0.238095238095238,0.224951271865979,-0.20278890163527,0.137292145185486,1.56471077858878,411.632325033928,509.687575153104,7.23182015050114,-15.8664542152619,,5.35185813347607,2.83321334405622,6.10009471163343,,,5.3,,,,,3,2.88300717963396,,,
E-0011243,Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC(C)C)ccc3n(C)c12,351.128,39.08,4,1,5,0.347826086956522,0.11129844387232,-0.191807563741729,0.128431073614956,3.33737720619204,431.648855867118,371.608336530823,5.17581509051724,-11.4122569303708,,5.33271879326537,,5.17275414357269,,,1.2,,,,,3,4.41077604795987,,,
E-0011246,Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccccc3)ccc21,302.104,57.25,3,1,4,0.0952380952380952,0.189504276672934,-0.197239027806989,0.154630018431649,2.73417341843055,372.777120793806,383.616016281038,6.472181207658,-14.4870780747035,,,4.36437169943516,6.07924646049152,,,,,,,,,,,,
E-0011247,C[C@H](N)COc1ccc2c(c1)c1cc(C(N)=O)ccc1n2C,276.08,83.27,4,2,4,0.235294117647059,0.301615473775717,-0.199377292341903,0.155469641673498,2.47791090901507,318.436098696947,436.577881573716,7.5440478651626,-16.7082300064543,,5.36129216570943,,7.22889630517758,,,24.2,,,,,3,1.14174565948569,,,
E-0011248,Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccncc3)ccc21,298.12,70.14,4,1,4,0.1,0.235274386153227,-0.200617134008842,0.152021786643543,4.09400088452486,368.461750229537,473.820320690205,7.42089842781106,-16.5323857147342,,,3.02529107579554,5.5834963087817,,,0.3,,,,,,5.80613848129373,,,
E-0011249,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N)ccc3n(C)c12,323.984,72.94,4,2,3,0.238095238095238,0.225134574546891,-0.202814674695715,0.13730230135523,4.71891306312606,412.369985715286,561.980877895688,7.53461336093352,-16.4504596298977,,5.17614973257383,2.43361335540045,5.58274414627915,,,7.7,,,,,3,2.48382381264917,,,
E-0011250,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)O)ccc3n(C)c12,319.736,67.15,4,2,3,0.238095238095238,0.21001701403658,-0.204263345502171,0.137737653514833,2.62818042276899,406.474512680626,615.961071050972,7.95254643079447,-17.2585911741966,,4.97673374242057,3.76584049525007,6.59386611436118,,,1.6,,,,,3,4.11903717481247,,,
E-0011251,Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN(C)C)ccc3n(C)c12,357.032,50.16,4,1,4,0.304347826086957,0.140491608595308,-0.202899137550034,0.137300655620132,1.56722662147769,444.103065958859,436.170176021832,6.47128530920601,-14.165876794273,,5.4510384535657,3.37416870927424,7.24565506759454,,,6,,,,,3,2.75153531304195,,,
E-0011252,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)O)ccc3n(C)c12,318.832,67.15,4,2,3,0.238095238095238,0.210612485572339,-0.204482570853928,0.137853512604986,2.50746502085029,407.625612172963,612.819547633159,7.93108243325438,-17.2004843522903,,4.4414740933173,3.69386699562498,6.58257900210278,,,2.6,,,,,2,3.62331476562105,,,
E-0011253,C[C@H](N)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,276.248,78.85,6,1,3,0.235294117647059,0.28543193072891,-0.211945811887561,0.121561211037352,2.22390324083728,349.744349697377,354.775339433591,5.44569792095231,-12.2476700587494,,5.43372200355424,2.87919845729804,5.85105239339124,,,24,,,,,3,1.15267950993839,,,
E-0011255,COC[C@H](C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,337.512,56.15,4,1,4,0.272727272727273,0.166364455189741,-0.20316903829855,0.13744347326688,1.06016433023824,420.104179904863,444.543629144432,6.84855862045308,-15.0265075662698,,4.83628190695148,4.5358201078533,7.25177042477408,,,0.9,,,,,2,4.70148995699377,,,
E-0011256,Cn1c2ccc(OCC(N)=O)cc2c2nc3cnccc3nc21,261.176,95.92,6,1,3,0.125,0.367261922994456,-0.215189211396121,0.123834318057304,4.13713582289351,332.168326584213,460.759358121982,7.17255009958464,-15.9710442381637,,0.173953307123438,3.18635263316264,7.03306546994758,,,5.9,,,,,1,2.76940569567966,,,
E-0011259,NCCCNc1nc(NC(=O)OCCCN)cc2c(-c3ccnc(N4CCNCC4)c3)cccc12,449.704,143.45,9,5,10,0.4,0.318987600732927,-0.196528998463365,0.141742603550143,2.34554685205154,492.52793294146,578.104105571894,9.20143571990391,-20.5556762931514,,5.16478597392351,,4.12874598893943,,,14.1,,,,,3,1.80700903160609,,,
E-0011261,Cc1nc(CCC(=O)Nc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,388.064,95.06,6,2,7,0.291666666666667,0.244959594293725,-0.199074463891517,0.147896440016147,2.90085567556002,438.506652697106,463.15421939576,6.86860824709835,-15.3114866019694,,5.37527840768417,3.14845336057165,6.96819164778597,,,,,,,,3,,,,
E-0011262,Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CO)ccc3n(C)c12,318.992,67.15,4,2,3,0.238095238095238,0.210506846566685,-0.204204689302138,0.137775111282533,2.70939917592635,406.529333441963,613.541593750903,7.78616885000637,-16.9547611335927,,4.82028156560504,3.60277675506052,7.2290413588477,,,,,,,,2,,,,
E-0011263,Cc1c2ccnc(C(=O)NCC(N)=O)c2cc2c3ccccc3n(C)c12,308.416,90.01,4,2,3,0.15,0.291846078024486,-0.202111482801344,0.121645465114067,4.16244746299105,397.472480625737,407.771952042804,6.43541815904059,-14.4140844654374,,,3.56104608260405,6.72898740038748,,,,,,,,,,,,
E-0011264,Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CO)ccc3n(C)c12,318.608,67.15,4,2,3,0.238095238095238,0.210760558429167,-0.204115103643197,0.137621142613991,2.76798448430936,406.397690685646,608.332472339584,7.78974139858516,-16.9674373521594,,4.52287494326126,3.75419892023458,7.13113880150095,,,,,,,,2,,,,
E-0011265,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3ccccc3n(C)c12,357.008,50.16,4,1,4,0.304347826086957,0.140501053197687,-0.201133022483766,0.12435064964566,2.54468241404134,444.445587965231,430.897517900677,5.03079018120975,-11.0529479363781,,4.89034912822175,2.50959926237837,7.87371198187111,,,,,,,,2,,,,
E-0011266,Cc1nc(CCCNc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,387.064,77.99,6,2,8,0.333333333333333,0.201491226257156,-0.194042738151134,0.147399297355417,2.96352205374802,435.892483970133,517.183210031862,6.99936582872419,-15.5273760596999,,5.23110861685459,3.81109708683819,7.46232980967814,,,7.2,,,,,3,2.55636561377015,,,
E-0011267,C[C@H](N)COc1ccc2c(c1)c1ccc(-c3cccnc3)cc1n2C,312.88,53.07,4,1,4,0.19047619047619,0.169617744822296,-0.197616070156912,0.143516146765347,1.40114524789013,388.477330885186,247.293951207882,5.50538905316428,-12.3550738833534,,5.02388052084628,,4.59309760475382,,,0.7,,,,,3,4.95482051498986,,,
E-0011268,Cc1c2ccccc2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,304.864,40.18,3,1,3,0.238095238095238,0.131796473181484,-0.185470104504619,0.128358597390594,1.1120284984678,394.878306808603,291.921600944427,4.57736193548953,-10.2491577446387,,,,4.26829786934554,,,,,,,,,,,,
E-0011270,C[C@H](N)COc1ccc2c(c1)c1cc(-c3ccncc3)ccc1n2C,312.456,53.07,4,1,4,0.19047619047619,0.169847914586374,-0.19795900701189,0.149984739363988,2.54849664300228,386.035432510347,301.955709906434,5.70147332249205,-12.7540203753379,,3.1904763503465,,5.25279685124623,,,0.8,,,,,1,4.82028156560504,,,
E-0011271,Cc1c2ccccc2cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,318.416,38.55,4,1,3,0.227272727272727,0.121068036782071,-0.18699739523811,0.129027264000426,2.11923712047505,407.958108255299,325.576197049337,5.15647439956581,-11.5457997855525,,3.25424296870549,2.27212588550934,6.49133033063763,,,,,,,,1,,,,
E-0011272,Cn1c2ccc(OCC(N)=O)cc2c2ccc(-c3cccnc3)cc21,298.184,70.14,4,1,4,0.1,0.235223888605693,-0.200268562070287,0.145112791811656,1.91977884693544,370.896657956745,404.902765282437,7.13878361223938,-15.9707701861285,,,,4.99518318953733,,,1.8,,,,,,3.9992195504583,,,
E-0011273,Cc1c2ccnc(C(=O)NCCN)c2cc2c3ccccc3n(C)c12,306.944,72.94,4,2,3,0.2,0.237632923269391,-0.201297443366012,0.124314189365398,2.79808962578748,395.584980237091,426.518823142557,5.67279799950847,-12.5943906906388,,,,6.09221445020813,,,1.9,,,,,,3.94413348039892,,,
E-0011276,C[C@H](N)COc1ccc2c(c1)c1ccc(-c3ccncc3)cc1n2C,312.528,53.07,4,1,4,0.19047619047619,0.169808785132852,-0.1982436741447,0.13871326911882,1.02911849279368,389.080764364695,341.748436586239,5.67843893614652,-12.6943455403785,,4.99043258677874,,4.65396035015752,,,0.7,,,,,3,4.95482051498986,,,
E-0011277,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N(C)C)ccc3n(C)c12,357.448,50.16,4,1,4,0.304347826086957,0.140328103668226,-0.202736737496784,0.13728527566329,1.34737292162833,442.7033157751,431.699022310087,6.74934804434908,-14.8117895313338,,5.03043792139244,2.58021682959233,5.57670639208823,,,3.5,,,,,3,3.31678003984957,,,
E-0011278,Cn1c2ccc(OCC(N)=O)cc2c2ccc(-c3ccncc3)cc21,297.896,70.14,4,1,4,0.1,0.235451298439724,-0.2010229550088,0.140466306713468,2.91942231513208,371.935518560537,445.249580196351,7.2853698475087,-16.2541774825634,,5.16478597392351,,,,,22.6,,,,,3,1.23103687431744,,,
