SMILES,AQSOL
Oc1ccc(c(O)c1)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,-3.082409058
CC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccc(O)cc3,-4.086559757
Cc1ccc(Cl)cc1Cl,-3.808969481
COc1ccccc1C,-2.689083393
OC(=O)Cc1ccc(Cl)cc1Cl,-2.91914164
Clc1ccc(cc1)C#N,-2.749354496
CC(C)c1ccc(C=O)cc1,-2.785256582
CC(=C)C(=O)OCCCCOC(=O)C(C)=C,-2.969024542
CCC(=O)c1cccc(Cl)c1,-1.84670557
C1OC1COc2ccccc2,-1.796392183
OC(=O)CCCCCCCC(O)=O,-1.894461449
O=C1CCCCCCCCCCOCCCCO1,-4.0179592
CC(C)CCCC(C)CC=O,-3.806483007
S=C(Nc1ccccc1)Nc2ccccc2,-3.971688427
CCCBr,-1.710756249
COc1ccc(Cl)cc1,-2.779325494
CNC(=O)N(c1ccccc1)c2ccccc2,-2.983946158
Nc1ccccc1c2ccccc2,-2.861113735
OC(=O)C1CCC(CC1)C(O)=O,-0.872370724
CCOC(C)OC(C)(CCC=C(C)C)C=C,-3.976401784
O=C(c1ccccc1)c2ccccc2,-3.882202908
CCCC(=O)OC(C)C1CCCCC1,-3.920758898
CCC1(CC=C2CCCc3cc(OC)ccc23)C(O)CCC1=O,-4.122768724
CCC(C)c1ccccc1,-3.758607848
CC(=O)OC(C)(C)C1CCC(=CC1)C,-3.931170339
CC(C)=CCC\C(C)=C\CCC(C)(O)C=C,-3.985352266
CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,-4.043662925
Nc1ccc(cc1)C(F)(F)F,-2.847330143
CCCCOCCOCCOC(=O)C(C)=C,-2.015948507
Oc1ccc(cc1)C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F,-3.179502969
CC(=O)c1cccc2ccccc12,-2.884634649
CC(C)c1ccc(N)cc1,-1.785831196
COc1ccc(N)cc1,-0.748029368
CCCCCO,-0.602799636
CC(=C)C(=O)OCC=C,-1.758481787
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.314476262
CC(C)(C)c1cc(CO)cc(c1O)C(C)(C)C,-4.012782104
CC(C)CCOCCc1ccccc1,-3.933735783
Oc1ccc2ccccc2c1C=O,-3.89356759
Nc1nc(N)c(N=O)c(N)n1,-3.845472951
ClC\C=C/Cl,-1.706753006
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,-6.667295084
COCc1ccc(O)c(OC)c1,-1.893447681
CCCCCC1COCCC1OC(C)=O,-2.998795888
Nc1ccc(N=Nc2ccccc2)c(N)c1,-2.997665561
COc1ccc(O)c(c1)C(C)(C)C,-2.927488442
C1CC(CCN1)N2CCOCC2,-2.902722822
CCOC(=O)C(C)(C)c1ccccc1,-3.045838317
S=C=S,-1.559422096
COC(=O)c1ccccc1,-1.811798351
CCCCCCCC(OC)OC,-2.918005419
C1CNCCNCCNCCN1,-0.031020416
C=CCCCCCCCCC=O,-3.8931862
CC(C)Cc1ccc(cc1)C(C)C(O)=O,-3.992248355
CCNc1nc(NC(C)C)nc(SC)n1,-3.047039957
COc1cccc(c1)C(C)=O,-1.869107387
O=C1NC(=O)NC(=O)N1,-1.807646076
ClCCCN1C(=O)Nc2ccccc12,-3.020394269
Clc1ccccn1,-0.754145669
Oc1cc(Cl)ccc1Cl,-1.911165602
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-3.329074326
CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,-4.226234297
CC(C)c1ccc(O)cc1C,-2.854511354
COC1CC(C)CCC1C(C)C,-3.930174451
CC1=CCC2C(C1)C2(C)C,-4.670405271
O=C1CCCCCCCCCC\C=C/CC1,-4.883187113
Cc1ccccc1Oc2ccccc2C,-4.843927714
CC(C)c1cccc2ccccc12,-4.782393555
CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,-5.133233152
CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,-4.941791315
Nc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-5.045264286
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,-5.082600349
CC1CCC(CC2=C1CCC2C)C(C)(C)OC(C)=O,-5.022602512
CCCCC(CC)CCCCCC(C)CCCC(O)=O,-5.056117837
CC(C)CCCC(C)CCCC(C)(O)C#C,-4.953059619
FC(F)=C(F)OC(F)(F)C(F)(F)F,-4.954296793
CC(=C)CC(C)(C)C,-4.688326948
CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,-5.114568529
CCCCCCC(CCCC)C(O)=O,-4.959305967
CCCCC(CC)COC(=O)c1ccc(N)cc1,-5.054393659
CCCCOC(=O)CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-5.189881345
ClC1=C(Cl)C(=O)c2ccccc2C1=O,-5.023776406
Clc1ccccc1C(Cl)(Cl)Cl,-5.043933097
CCCCCCCCCCOC(C)=O,-4.985758302
CCCCC(C#N)c1ccccc1,-3.662354453
FC(F)(F)C(Cl)(Cl)Cl,-4.333192393
CC(C)CCCCCCCCCCO,-5.000794033
CCOc1ccccc1NC(=O)c2cc3ccccc3cc2O,-5.186601809
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,-5.155961214
CCCCCCOC(=O)c1ccccc1O,-5.045878208
CCCCCCC(O)CCCCCCCCCCCO,-5.156094631
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,-5.089686144
CCN(CCCl)c1ccc(C=O)cc1,-3.033448375
CCC(=O)OCCC(C)C,-2.870073641
CCCCCC(O)C=C,-1.821931715
FC(F)=C(F)C(F)(F)F,-2.888798283
CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,-3.097609749
CC(F)(F)Cl,-1.723390854
FCF,-1.437441792
CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O,-3.172023424
CC(CCOC(C)=O)CC(C)(C)C,-3.989167832
ClC(=O)c1ccc(cc1)C(Cl)=O,-4.028793779
CC(=C)C(=O)OCC1CCCO1,-0.952455004
CC(=C)C(=O)OCc1ccccc1,-2.968204541
CCOC(=O)OCC,-0.798209708
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,-3.005248988
COc1cc(Cl)c(OC)cc1N,-3.006121292
CCCC(=O)OCCC(C)C,-2.932852123
CCCCC/C(C=O)=C/c1ccccc1,-3.046658418
ClCCCBr,-1.940151412
OC(O)C(Cl)(Cl)Cl,1.037167298
OC(=O)c1cc(O)cc(c1)C(O)=O,-2.005111367
CC(C)OC(=O)CCCCC(=O)OC(C)C,-3.107028976
CCCCCC1(C)CCC(C)(C)C1=O,-4.016533711
OC1CCCCCCCCCCC1,-3.989117726
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.287064023
CC1(C)CNCC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC2C(C)(C)CNCC2(C)C,-4.40774699
CC(CCCC(C)(C)OC(C)=O)C=C,-4.030164126
CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,-4.19123514
CC1CC(CC(C)(C)C1)OC(=O)C=C,-4.030447085
O=C(C1CCCCC1)c2ccccc2,-4.014709735
Clc1cccc(Cl)c1Cl,-4.003482074
COC(=O)c1c(C)cc(O)c(C)c1O,-4.037430925
CC(C)C1(O)CCC(=CC1)C,-1.94099707
CCCCNC(=O)OCC#CI,-3.203337363
Cc1cc2NC(=O)Nc2cc1N,-1.977138482
CC(C)(C)OOC(C)(C)C,-2.93204037
CCOC(=O)\C=C\c1ccccc1,-3.013046764
O=C1NSc2ccccc12,-1.947289546
CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2,-4.193381143
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,-4.097612213
CCCCC(CC)C(=O)OOC(C)(C)CC,-4.116871778
COC1(CCCCCCCCCCC1)OC,-4.125654352
S=C1NN=C(SSC2=NNC(=S)S2)S1,-3.252213315
CCCCCCCC(C)=O,-2.930311379
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,-3.187166345
Cc1ccccc1C,-2.81916776
Cc1ccc(C)cc1,-2.81916776
O=C1NC(=O)C2=C1CCCC2,-1.974517726
CC(C)C(=O)OCCc1ccccc1,-3.079764438
CC(=O)/C=C/C1=C(C)CCCC1(C)C,-3.079863818
CCCCCCCCCCN(C)C,-4.045287835
O=CCC\C=C1/CC2CC1C3CCCC23,-4.090187913
CCCCCCC(C)(C)S,-3.990160109
CC(CCOC=O)CCC=C(C)C,-4.055960832
CCCCCCCCC(C)C=O,-4.027084465
COC(=O)C1CC(=O)C(CC1=O)C(=O)OC,-4.154195657
OCC1OC(C(O)C1O)n2cnc3C(=O)N=CNc23,-1.229848644
Cc1ccc(C)c(O)c1C,-1.935500888
Cc1cccc(C)c1,-2.832869038
CCCCCCCC(=O)NCC(O)=O,-2.111537593
CC(=O)OC1C(C)(C)C2CCC1(C)C2,-3.874596884
CC1=C(/C=C/C(C)(O)C=C)C(C)(C)CCC1,-3.164147933
CCCCCC#CC(=O)OC,-3.009132774
Oc1ccccc1C(=O)Oc2ccccc2,-3.154768756
CC(CCOC(C)=O)CCC=C(C)C,-4.09593873
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,-4.197937601
O=C(Cc1ccccc1)OCCc2ccccc2,-4.188747793
CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,-4.492785524
C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O,-2.451419462
CC(C)c1ccc(cc1)C#N,-2.988795303
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3.221135687
NC(Nc1ccccc1)=Nc2ccccc2,-2.157516386
CC(C)(C)S,-1.787845868
CC1CC(O)CC(C)(C)C1,-1.991659848
CN(C)c1ccccc1,-1.922073697
O=C/C=C/c1ccccc1,-1.968818258
CC12CCCC(C)(CC1)C2=NO,-3.074152207
CC(=O)Nc1ccc(O)cc1,-1.033323213
C/C=C/C(=O)C1C(=CCCC1(C)C)C,-3.137855765
CCCCCCCCCO,-3.013011871
CCCOC(=O)C1CCCCC1C(=O)OCCC,-3.262691733
O=C1CCCCCCCCCCCC(=O)OCCO1,-4.261695179
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2,-4.239393124
CC(C)=CC\C=C(/C)C=C,-3.972930257
CC(CC(=O)OOC(C)(C)C)CC(C)(C)C,-4.210096102
Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-4.225336978
CCCCOC(=O)CSCSCC(=O)OCCCC,-4.343077858
COC(=O)C1CC2(CCC1(C)C=C2)C(C)C,-4.200866126
CC1CCCCC1,-3.845934801
CC(C)(OO)c1ccccc1,-1.039379878
O=C(OCC1CCC2OC2C1)C3CCC4OC4C3,-1.26048469
COC(=O)OC,0.185260351
CC(=C)C(=O)OC1CCCCC1,-3.088564823
CCC(=O)OCCc1ccccc1,-3.117444335
CCCC(=O)OCc1ccccc1,-3.117444335
CC/C=C/CCOC(=O)OC,-3.069830648
C1CC2CC1C=C2,-2.847721205
OC(=O)CSc1sc2ccccc2n1,-3.228897985
CC(C)(C)c1ccc(CCC=O)cc1,-3.158832906
CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)C=O,-1.539955769
NNC(N)=S,-0.845760907
CCCCC(CC)C1OCCO1,-3.119596868
CCC(C)(C)OOC(C)(C)CC,-4.100435339
CCC(=O)/C=C/C1=C(C)CCCC1(C)C,-4.187455475
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,-4.333139569
CCC(=O)OC1CCC(CC1)C(C)C,-4.173484214
CCC1(C)OOC(C)(CC)OOC(C)(CC)OO1,-4.304855444
CCOC(=O)C1=NN(C(=O)C1)c2ccccc2,-3.255345443
C=CCCCCCC=O,-1.997252193
OC(=O)C(c1ccccc1)c2ccccc2,-3.223039886
CC(C)OC(Cl)=O,-0.988291129
CC(=O)OC(=C)c1ccccc1,-2.113595388
CCOC(=O)CC1(C)OCC(C)O1,-2.179887223
Clc1cccc(Cl)c1,-3.072159801
Cc1ccccc1CCO,-1.042878011
Oc1ccc(Cl)c(O)c1,-1.070567643
CC1(C)C2CC(O)C(=C)C1C2,-2.09612479
CC(C)C1CCC(O)CC1,-2.068094275
C=CC(=O)OCCCOCC(COCCCOC(=O)C=C)OCCCOC(=O)C=C,-2.552747282
C#C,-1.336426377
CCC(=O)c1ccccc1,-2.048500068
CC(C)(C)c1ccc(C=O)cc1,-3.130955276
CCOC1CC(C)CC(C)(C)C1,-4.134294434
CC(C)CCCCCOC(=O)C=C,-4.170655466
O=C1N(SC2CCCCC2)C(=O)c3ccccc13,-4.323794172
Cc1cc(c(O)c(C)c1CC#N)C(C)(C)C,-4.257902463
CC(CCC=C(C)C)CC#N,-3.104157036
CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N,-2.405757197
S=C1Nc2ccccc2S1,-3.151504892
O=C1CCN(N1)c2ccccc2,-1.144823301
Cc1ccccc1CCl,-3.081326924
CC(=C)c1ccccc1,-3.008082322
COc1cc(CC=C)ccc1O,-2.153177924
Fc1cccc(F)c1,-2.000357955
CC\C=C/CCOC(=O)C(C)C,-3.174187371
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.265342251
CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2,-3.451790553
CC(C)NC(C)C,0.036242214
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.383890265
CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C,-4.619923834
CCC(CC)CC1(CCCCC1)C(O)=O,-4.281694517
CCCCOC(=O)\C=C\C(=O)OCCCC,-4.313551537
CC(=C)C(=O)OCCOC(=O)C(C)=C,-2.261313265
Oc1ccc(cc1)C(=O)OCc2ccccc2,-3.324981323
N#C/C=C/c1ccccc1,-2.082970342
CC(=O)/C=C/C1C(=CCCC1(C)C)C,-3.258677936
CCOC=O,0.151494188
NCCc1ccc(O)cc1,-1.116107831
CCCCOCCOC(=O)c1ccccc1,-3.322422536
OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O,-1.469072537
Oc1cc(F)c(F)c(F)c1,-0.153609692
CCCCCC(O)=O,-1.052219379
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,-3.545270972
CC1C=C(C)CCC1COC(C)=O,-3.250398558
CCCCC(CC)COC(=O)CC#N,-3.286478485
Nc1ccc(Cc2ccc(N)cc2)cc1,-2.292933442
CCOc1ccc2NC(C)(C)C=C(C)c2c1,-3.332762335
CCCCCCCCC=O,-3.148706476
NCc1occc1,1.012704742
OCC(F)(F)F,0.999830658
CCOCCOCCOC(C)=O,0.75396452
OCCCCO,1.045169179
OCC(O)CO,1.035768663
OO,0.468342293
Cc1ccc(C(O)=O)c(O)c1,-1.182269102
ClCc1ccccc1Cl,-3.20690949
N#CCc1ccccc1,-3.068746
Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,-3.408824851
CCCCCCCCCCCCCO,-3.301824028
CCOC(=O)OC1CCCCC1C(C)(C)C,-4.321140283
CCCCCC(=O)OC(=O)CCCCC,-4.296805043
CCCCCCCCCC(C)=O,-4.20182067
CC(C)(C)OOC(C)(C)c1ccccc1,-4.29093415
CC(C)CCCCCOC(=O)CS,-4.285036897
C=CCCCCC=C,-4.02327315
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46171607
CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-4.566614238
CCCCCCCCCCCCO,-4.984746451
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,-5.379201886
CC1(C)CCCC2(C)C1CCC3(C)OCCC23,-5.099487786
CCCCC\C(=C/c1ccccc1)C(OCC)OCC,-5.172056518
CC(=O)CC(=O)Nc1ccc(cc1C)c2ccc(NC(=O)CC(C)=O)c(C)c2,-5.325018234
CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.250349512
Cc1ccc(Cl)cc1NC(=O)c2cc3ccccc3cc2O,-5.238559032
CC(C)(C)NSc1sc2ccccc2n1,-5.136722389
CCCC(=O)OCCC(C)CCC=C(C)C,-5.142612081
COc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.263224655
CC(c1ccc(OC#N)cc1)c2ccc(OC#N)cc2,-5.217950889
CCCCCCCCCCCC=O,-5.061459548
CCC1(C)Nc2cccc3cccc(N1)c23,-3.247760565
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,-5.420152134
Nc1c(ccc2C(=O)c3ccccc3C(=O)c12)c4oc5cc6C(=O)c7ccccc7C(=O)c6cc5n4,-5.496412982
CCOc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.311540545
COc1cc(OC)c(NC(=O)c2cc3ccccc3cc2O)cc1Cl,-5.377540581
COc1ccc(cc1)C(=O)CSc2cccc(OC)c2,-5.284725265
O=C1c2ccccc2C(=O)c3c4Nc5ccc6c7ccccc7C(=O)c8ccc(c4ccc13)c5c68,-5.506567843
CC(C)C1CCC(=CC1)C,-5.010343937
OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,-2.542361308
CC(C)CCCCCCCOC(=O)C=C,-5.199912698
CCCCCCCCCC(C)C=O,-5.151636178
CN(C)c1ccc(cc1)C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,-5.458398413
O=C1c2cccc(Sc3ccccc3)c2C(=O)c4c(Sc5ccccc5)cccc14,-5.517335043
Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,-5.371522306
CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,-5.456575257
CC(C)(COC(=O)c1ccccc1)COC(=O)c2ccccc2,-5.422780359
CCOCOC1CCCCCCCCCCC1,-5.335319968
CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-5.694106411
CC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)C,-5.444898911
O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3,-5.512605542
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-5.566810733
CCCCCCCC/C=C/CCCCCCCC(=O)N(CCO)CCO,-5.567720212
CCOC(=O)C(=Cc1ccc(cc1)C=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,-5.621635269
O=C(OCCc1ccccc1)/C=C/c2ccccc2,-5.401939627
CCCCCCCCCCCCCCCCCC(=O)NCCO,-5.515281581
Oc1cc2ccccc2cc1C(=O)Nc3ccc(Cl)cc3,-5.473838643
CCCCC(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)(C(=O)OC2CC(C)(C)N(C)C(C)(C)C2)C(=O)OC3CC(C)(C)N(C)C(C)(C)C3,-5.835720369
Fc1ccccc1C(=O)c2cc(Cl)ccc2NC(=O)CBr,-5.569345786
CCCCCCC(O)CCCCCCCCCCC(O)=O,-5.488370089
O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58,-5.633055848
CC(C)(c1ccc(OC#N)cc1)c2ccc(OC#N)cc2,-5.469558378
CCCCCCCCCCCC#N,-5.289969947
CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,-5.575133655
CC(CO)C1CCCCCCCCCCC1,-5.451794109
COC(=O)CCCCCCCCC=C,-5.397515352
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-5.462311288
CCC(C)c1cc(C(C)CC)c(O)c(c1)C(C)CC,-5.549793345
N(c1ccccc1)c2ccc3ccccc3c2,-5.495914846
CC(CCCC(C)C=O)CCC=C(C)C,-5.496890424
CC(C)CCC(C)Nc1ccc(Nc2ccccc2)cc1,-5.624837561
O=C1CCCCCCCCCC\C=C/CCC1,-5.560732278
COC1=CCC2=C(CCC3C2CCC4(C)C3CCC4(O)C#N)C1,-5.683242448
CC1(C)CCCC2(C)C1CCC34COC(C)(CCC23)O4,-5.645384837
CC1CCC(CC1)C(C)C,-5.354573108
CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,-5.747969532
CCCCCCCCCCCCCCCCCCN(CCO)CCO,-5.775274192
O=C1CCCCCCC\C=C/CCCCCCO1,-5.629397555
COC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1N,-5.790064986
Oc1c(cccc1c2ccccc2)c3ccccc3,-5.683910105
CC1(C)CC\C(=C/c2ccc(Cl)cc2)C1=O,-5.671591194
CC(C)(C)c1cc(ccc1O)C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(c2)C(C)(C)C)c3ccc(O)c(c3)C(C)(C)C)c4ccc(O)c(c4)C(C)(C)C,-6.201435362
CC(C)c1ccc(cc1)c2ccccc2,-5.609857774
CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,-5.848587947
CC(C)(c1ccc(OCCOC(=O)C=C)cc1)c2ccc(OCCOC(=O)C=C)cc2,-5.999481603
CC(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)c4ccccc4)cc2,-5.964168762
CCCCC(CC)COC(=O)c1ccccc1,-5.767784581
CC1CC(CC(C)(C)C1)OC(=O)c2ccccc2O,-5.816819422
C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C,-5.791792689
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.058168846
O=C1C=CC(=O)N1c2ccc(Cc3ccc(cc3)N4C(=O)C=CC4=O)cc2,-5.998008544
CCCCCCCCCCCCCCO,-5.787142557
C1CCC(CC1)NSc2sc3ccccc3n2,-5.91714268
CCOc1ccccc1NC(=O)C(=O)Nc2ccccc2CC,-6.017546673
O=C1CCCCCCCCCCCCCCO1,-5.903789723
Cc1ccc2oc(\C=C\c3oc4ccc(C)cc4n3)nc2c1,-6.000481949
CCN(CC)c1ccc(cc1)N=Nc2ccccc2,-5.982115268
CCc1ccc2C(=O)c3ccccc3C(=O)c2c1,-5.984242497
CC(C)(CC(=C)c1ccccc1)c2ccccc2,-6.01184247
CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4nnn(n4)C(c5ccccc5)(c6ccccc6)c7ccccc7,-6.461251172
COC(=O)c1ccc(C(=O)OC)c(c1)N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-6.314069371
CCCCCCCCCCC1CO1,-5.92315685
CCCCCCCCCCCCC1CO1,-5.984684801
C1COC2(C1)CC3CC2C4CCCC34,-5.94156112
CC(C)C(c1cc(C)cc(C)c1O)c2cc(C)cc(C)c2O,-6.16734062
COC(=O)c1cc(cc(c1)C(=O)OC)N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-6.377738451
COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2,-6.198752558
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,-6.354159334
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-6.382029914
Cc1ccc2C(=O)c3ccccc3C(=O)c2c1,-6.117146249
N(c1ccccc1)c2ccc(Nc3ccccc3)cc2,-6.239449641
COC(=O)c1ccc2cc(ccc2c1)C(=O)OC,-6.211736201
Oc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-6.253493517
CC(C)c1ccc2ccccc2c1C(C)C,-6.230113619
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)N4C=NNC4=O,-6.488909265
Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,-6.45772642
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-6.480660768
CC(C)(c1ccccc1)C(C)(C)c2ccccc2,-6.474168897
C(Oc1ccc2ccccc2c1)c3ccccc3,-6.477673979
CN1C(=O)C=C2c3ccccc3C(=O)c4c(Br)ccc1c24,-6.680445321
C1CC=CC(C1)c2ccc(cc2)C3CCC=CC3,-6.591929049
Cc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(C)c1,-6.705444298
CCCCCCCCCCCCCC(=O)OC,-6.649738161
CN(C)c1ccc(cc1)C(O)(c2ccc(cc2)N(C)C)c3ccc(Nc4ccccc4)c5ccccc35,-6.989135552
O=C(Nc1ccccc1SSc2ccccc2NC(=O)c3ccccc3)c4ccccc4,-6.978287061
CCCCCCCCCCCC(=O)N(CCCC)CCCC,-7.016412077
Cc1ccc(cc1)C(=O)OOC(=O)c2ccc(C)cc2,-6.798351882
Cc1cc(Cc2cc(C)cc(C3CCCCC3)c2O)c(O)c(c1)C4CCCCC4,-6.979034273
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.978908353
CC(C)c1ccccc1C(C)C,-6.602799271
CC(C)c1cccc(c1)C(C)C,-6.602799271
CCCCCCCCCCCCCCCC(O)C(CO)NC(=O)CCCCCCC\C=C/CCCCCCCC,-6.451761881
CCCCCCCCCCCCCCCC(O)=O,-6.806908841
CC(=O)OC1=CCC2C3CCC(C3)C12,-3.009726571
CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,-7.516526119
CC1(C)CCCC(C1)C(=O)CCC=C,-4.77931051
CCn1c2ccccc2c3ccccc13,-6.813503151
CCN(CCOC(C)OCC(C)C)c1ccc(cc1)N=Nc2ccccc2,-7.090503766
C(Sc1nnc(c2ccccc2)c(n1)c3ccccc3)\C=C\CSc4nnc(c5ccccc5)c(n4)c6ccccc6,-7.025125555
COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C,-7.060548154
COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-7.323792769
CCCCCCCCCCCCCCCCCCCCCC(O)=O,-7.32811446
O=C(OCCCc1ccccc1)c2ccccc2,-4.800973789
CCCCCC(C)CO,-2.528127071
O=C1NC(=O)c2ccc3c4ccc5C(=O)NC(=O)c6ccc(c7ccc1c2c37)c4c56,-7.591458634
Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,-7.549181312
CCC1(C\C=C2/CCCc3cc(OC)ccc23)C(=O)CCC1=O,-4.172504242
CCCCCCCCCCCCCCCCCC,-7.627539949
CC(C)C1OC2(CCCC2)OCC1(C)C,-3.524243771
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)OCC(CC)CCCC)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,-8.216478376
CCCCCCCCCCCCCCCC(=O)OC,-7.830038235
CC1(C)Nc2cccc3cccc(N1)c23,-2.929898895
CCN(CCOc1ccc(cc1)C2CCCCC2)c3ccc(C=C(C#N)C#N)c(C)c3,-8.386094856
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,-6.889187497
COc1ccccc1N\N=C2/C(=O)C=Cc3ccccc23,-8.926016432
CCCCCCCCCCCCCCCCCC(=O)OC,-8.997839085
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-9.419539808
CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,-2.687445856
