Molecule,SMILES,Volume,PSA_RDKit,NHA,NHD,NRB,FractionCSP3,PSA_Volume_Ratio,E_HOMO,E_LUMO_HOMO_GAP,Dipole_Moment,Polarizability,PSA_DFT,Partition_Energy_kcal_mol,Hydration_Energy_kcal_mol,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB
E-0011167,COC(C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,375.88,82.17,7,1,5,0.347826087,0.218607002,-0.211340031,0.147446306,2.239940208,426.4915025,533.5234579,7.667970463,-17.18690666,,,,,,,21.8,,
E-0011189,C[C@H](NC(=O)c1ccc2c(c1)c1cc(C(=O)N[C@@H](C)C(N)=O)ccc1n2C)C(N)=O,365.624,149.31,5,4,6,0.238095238,0.408370348,-0.216840853,0.168188634,3.836185739,403.5376021,672.3977489,11.46768179,-25.64689894,,153,,,,,52.4,,
E-0011190,Cc1c2ccncc2cc2c3cc(OCC[C@@H](C)N)ccc3n(C)c12,317.12,53.07,4,1,4,0.285714286,0.167349899,-0.191061769,0.127997912,2.339446809,398.1208653,379.2614832,5.648792444,-12.57344628,,182,14,193.9,,,1.5,,
E-0011191,COc1ccc2c(c1)c1cc(NC(=O)NCCN(C)C)nc(C)c1n2C,333.512,71.42,5,2,5,0.368421053,0.214145218,-0.189551771,0.142416374,1.646959941,368.5595866,493.1228195,6.704993992,-14.91032149,,146,22,304.7,,,14.9,,
E-0011195,NC(=O)CCN1C(=O)Cc2c1ccc1ccccc21,230.504,63.4,2,1,3,0.2,0.275049457,-0.207385781,0.154463327,2.248994704,255.3719845,317.5128711,6.912186359,-15.39481211,,189,9.6,379,,,19.4,,
E-0011210,Cc1c2ccncc2cc2c3cc(OCC[C@H](C)N)ccc3n(C)c12,317.256,53.07,4,1,4,0.285714286,0.16727816,-0.191251169,0.128095665,3.217430775,400.4397244,404.2995244,5.639713312,-12.53760942,,165,17.1,236.2,,,1.5,,
E-0011211,Cc1c2ccncc2cc2c3cc(OC[C@H](C)Nc4ccccn4)ccc3n(C)c12,368.296,51.97,5,1,5,0.2,0.141109325,-0.19201931,0.128571775,2.275561107,467.0365013,353.5425085,6.141205947,-13.61893926,,,148.1,1513.3,,,,,
E-0011212,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OCC(N)=O)ccc3n(C)c12,413.608,102.48,6,2,7,0.32,0.247770836,-0.195094396,0.119131201,2.751705008,494.0902361,583.8714425,8.270234804,-18.27271563,,196,,1577.6,,,12.6,,
E-0011213,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,428.728,85.41,6,2,7,0.384615385,0.199217219,-0.192887111,0.116482479,2.481821534,509.7693536,423.396353,6.711660649,-14.9632724,,218,,361.5,,,3.5,,
E-0011214,CC(=O)N[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,337.432,56.15,4,1,4,0.272727273,0.166403898,-0.192240772,0.128623353,3.958956354,412.3686832,464.8128382,7.211715334,-15.89106916,,74.3,30.8,653.2,,,13.4,,
E-0011215,Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC(N)=O)ccc3n(C)c12,332.144,82.17,4,2,4,0.238095238,0.247392697,-0.192253548,0.128704472,1.261941538,407.6586701,467.0061529,8.444544938,-18.74297509,,,20.4,491.5,,,0.8,,
E-0011216,NC(=O)Cn1ccc2ccc(-c3ccccc3)cc21,233.344,48.02,2,1,3,0.0625,0.205790592,-0.207983313,0.167966825,1.326004076,271.2124847,261.4714838,5.636512413,-12.64062148,,42.2,44.2,1073.4,,,2.5,,
E-0011217,Cc1nc(NC(=O)NCCN(C)C)cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,393.104,95.81,7,3,7,0.409090909,0.243726851,-0.189985916,0.140467849,2.284889761,427.1739995,516.3436078,8.370070712,-18.67240946,,214,,387.8,,,40.3,,
E-0011219,Cc1c2ccncc2cc2c3cc(OCCC(C)(C)N)ccc3n(C)c12,334.08,53.07,4,1,4,0.318181818,0.158854167,-0.191311854,0.128057549,2.623251016,414.2895573,389.4050002,5.948918188,-13.20991517,,231,,130.6,,,2.3,,
E-0011225,Cc1nc(NC(=O)NCCN(C)C)cc2c3cc(OCC(N)=O)ccc3n(C)c12,365.168,114.51,6,3,7,0.35,0.313581694,-0.190866911,0.142386099,3.137536321,393.1355213,588.3391414,9.497959538,-21.10380882,,167,15.3,166.2,,,44.5,,
E-0011226,CCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,334.752,39.08,4,1,5,0.318181818,0.116743141,-0.191707165,0.128311188,2.353831253,414.1457857,322.5458284,5.175078608,-11.46814287,,228,,279.6,,,2.5,,
E-0011227,CN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,317.912,39.08,4,1,4,0.285714286,0.122927099,-0.192131558,0.128577603,2.485922144,399.3904426,306.1199056,5.029149125,-11.16153081,,204,,265.2,,,3.6,,
E-0011232,CCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,351.392,39.08,4,1,6,0.347826087,0.111214826,-0.192434792,0.128814136,2.936049009,432.0300661,328.2824218,4.981929098,-11.00833259,,153,15.4,240.6,,,2.6,,
E-0011233,COCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,360.912,48.31,5,1,7,0.347826087,0.133855344,-0.191124195,0.127972059,2.098755292,432.684978,288.1993393,5.437311231,-12.13269741,,167,17.1,239,,,1.7,,
E-0011234,Cc1c2ccncc2cc2c3cc(OC[C@H](C)NCC(F)F)ccc3n(C)c12,345.68,39.08,4,1,6,0.318181818,0.113052534,-0.192074722,0.128554932,3.824417396,412.256873,475.7079961,5.967214947,-13.19950775,,65.6,54.2,1418.1,,,2.3,,
E-0011235,Cc1nc(C(N)=O)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,288.592,96.16,5,2,4,0.294117647,0.33320397,-0.203016885,0.151990634,3.094221788,325.566812,428.8587913,7.261665942,-16.1312745,,190,,383.3,,,23,,
E-0011236,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N)ccc3n(C)c12,324.032,72.94,4,2,3,0.238095238,0.225101225,-0.202836884,0.137277654,4.703714395,412.3359565,560.5847543,7.533643972,-16.45654863,,111,16,156.6,,,3.3,,
E-0011240,Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CN)ccc3n(C)c12,323.8,72.94,4,2,3,0.238095238,0.225262508,-0.20278093,0.137313162,4.752685677,412.3076332,566.122658,7.4213664,-16.18185584,,173,27.9,245.5,,,6.6,,
E-0011241,Cn1c2ccc(OCC3=NCCN3)cc2c2cc(C(N)=O)ccc21,289.528,81.64,5,2,4,0.222222222,0.281976182,-0.202101154,0.15672472,1.340654889,332.9269081,446.7089396,8.109769091,-18.01041769,,211,,914.5,,,34.1,,
E-0011242,Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN)ccc3n(C)c12,324.248,72.94,4,2,3,0.238095238,0.224951272,-0.202788902,0.137292145,1.564710779,411.632325,509.6875752,7.231820151,-15.86645422,,210,16,444.9,,,5.3,,
E-0011243,Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC(C)C)ccc3n(C)c12,351.128,39.08,4,1,5,0.347826087,0.111298444,-0.191807564,0.128431074,3.337377206,431.6488559,371.6083365,5.175815091,-11.41225693,,206,,175.4,,,1.2,,
E-0011246,Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccccc3)ccc21,302.104,57.25,3,1,4,0.095238095,0.189504277,-0.197239028,0.154630018,2.734173418,372.7771208,383.6160163,6.472181208,-14.48707807,,,77.6,435.7,,,,,
E-0011247,C[C@H](N)COc1ccc2c(c1)c1cc(C(N)=O)ccc1n2C,276.08,83.27,4,2,4,0.235294118,0.301615474,-0.199377292,0.155469642,2.477910909,318.4360987,436.5778816,7.544047865,-16.70823001,,212,,1377.7,,,24.2,,
E-0011248,Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccncc3)ccc21,298.12,70.14,4,1,4,0.1,0.235274386,-0.200617134,0.152021787,4.094000885,368.4617502,473.8203207,7.420898428,-16.53238571,,,19.6,265,,,0.3,,
E-0011249,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N)ccc3n(C)c12,323.984,72.94,4,2,3,0.238095238,0.225134575,-0.202814675,0.137302301,4.718913063,412.3699857,561.9808779,7.534613361,-16.45045963,,176,10.4,264.8,,,7.7,,
E-0011250,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)O)ccc3n(C)c12,319.736,67.15,4,2,3,0.238095238,0.210017014,-0.204263346,0.137737654,2.628180423,406.4745127,615.9610711,7.952546431,-17.25859117,,144,42.2,729.6,,,1.6,,
E-0011251,Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN(C)C)ccc3n(C)c12,357.032,50.16,4,1,4,0.304347826,0.140491609,-0.202899138,0.137300656,1.567226621,444.103066,436.170176,6.471285309,-14.16587679,,232,28.2,1401,,,6,,
E-0011252,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)O)ccc3n(C)c12,318.832,67.15,4,2,3,0.238095238,0.210612486,-0.204482571,0.137853513,2.507465021,407.6256122,612.8195476,7.931082433,-17.20048435,,83.9,39.2,721.4,,,2.6,,
E-0011253,C[C@H](N)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,276.248,78.85,6,1,3,0.235294118,0.285431931,-0.211945812,0.121561211,2.223903241,349.7443497,354.7753394,5.445697921,-12.24767006,,228,16.8,346.6,,,24,,
E-0011255,COC[C@H](C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,337.512,56.15,4,1,4,0.272727273,0.166364455,-0.203169038,0.137443473,1.06016433,420.1041799,444.5436291,6.84855862,-15.02650757,,125,92.3,1409.6,,,0.9,,
E-0011256,Cn1c2ccc(OCC(N)=O)cc2c2nc3cnccc3nc21,261.176,95.92,6,1,3,0.125,0.367261923,-0.215189211,0.123834318,4.137135823,332.1683266,460.7593581,7.1725501,-15.97104424,,0.19,23.2,1132.5,,,5.9,,
E-0011259,NCCCNc1nc(NC(=O)OCCCN)cc2c(-c3ccnc(N4CCNCC4)c3)cccc12,449.704,143.45,9,5,10,0.4,0.318987601,-0.196528998,0.141742604,2.345546852,492.5279329,578.1041056,9.20143572,-20.55567629,,174,,61.1,,,14.1,,
E-0011261,Cc1nc(CCC(=O)Nc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,388.064,95.06,6,2,7,0.291666667,0.244959594,-0.199074464,0.14789644,2.900855676,438.5066527,463.1542194,6.868608247,-15.3114866,,215,22.3,1061.3,,,,,
E-0011262,Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CO)ccc3n(C)c12,318.992,67.15,4,2,3,0.238095238,0.210506847,-0.204204689,0.137775111,2.709399176,406.5293334,613.5415938,7.78616885,-16.95476113,,123,35.7,1377.9,,,,,
E-0011263,Cc1c2ccnc(C(=O)NCC(N)=O)c2cc2c3ccccc3n(C)c12,308.416,90.01,4,2,3,0.15,0.291846078,-0.202111483,0.121645465,4.162447463,397.4724806,407.771952,6.435418159,-14.41408447,,,34.2,835.3,,,,,
E-0011264,Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CO)ccc3n(C)c12,318.608,67.15,4,2,3,0.238095238,0.210760558,-0.204115104,0.137621143,2.767984484,406.3976907,608.3324723,7.789741399,-16.96743735,,91.1,41.7,1249.3,,,,,
E-0011265,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3ccccc3n(C)c12,357.008,50.16,4,1,4,0.304347826,0.140501053,-0.201133022,0.12435065,2.544682414,444.445588,430.8975179,5.030790181,-11.05294794,,132,11.3,2626.3,,,,,
E-0011266,Cc1nc(CCCNc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,387.064,77.99,6,2,8,0.333333333,0.201491226,-0.194042738,0.147399297,2.963522054,435.892484,517.18321,6.999365829,-15.52737606,,186,44.2,1740.2,,,7.2,,
E-0011267,C[C@H](N)COc1ccc2c(c1)c1ccc(-c3cccnc3)cc1n2C,312.88,53.07,4,1,4,0.19047619,0.169617745,-0.19761607,0.143516147,1.401145248,388.4773309,247.2939512,5.505389053,-12.35507388,,151,,97.8,,,0.7,,
E-0011268,Cc1c2ccccc2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,304.864,40.18,3,1,3,0.238095238,0.131796473,-0.185470105,0.128358597,1.112028498,394.8783068,291.9216009,4.577361935,-10.24915774,,,,70.4,,,,,
E-0011270,C[C@H](N)COc1ccc2c(c1)c1cc(-c3ccncc3)ccc1n2C,312.456,53.07,4,1,4,0.19047619,0.169847915,-0.197959007,0.149984739,2.548496643,386.0354325,301.9557099,5.701473322,-12.75402038,,23.3,,190.1,,,0.8,,
E-0011271,Cc1c2ccccc2cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,318.416,38.55,4,1,3,0.227272727,0.121068037,-0.186997395,0.129027264,2.11923712,407.9581083,325.576197,5.1564744,-11.54579979,,24.9,8.7,658.4,,,,,
E-0011272,Cn1c2ccc(OCC(N)=O)cc2c2ccc(-c3cccnc3)cc21,298.184,70.14,4,1,4,0.1,0.235223889,-0.200268562,0.145112792,1.919778847,370.896658,404.9027653,7.138783612,-15.97077019,,,,146.7,,,1.8,,
E-0011273,Cc1c2ccnc(C(=O)NCCN)c2cc2c3ccccc3n(C)c12,306.944,72.94,4,2,3,0.2,0.237632923,-0.201297443,0.124314189,2.798089626,395.5849802,426.5188231,5.672798,-12.59439069,,,,441.4,,,1.9,,
E-0011276,C[C@H](N)COc1ccc2c(c1)c1ccc(-c3ccncc3)cc1n2C,312.528,53.07,4,1,4,0.19047619,0.169808785,-0.198243674,0.138713269,1.029118493,389.0807644,341.7484366,5.678438936,-12.69434554,,146,,104,,,0.7,,
E-0011277,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N(C)C)ccc3n(C)c12,357.448,50.16,4,1,4,0.304347826,0.140328104,-0.202736737,0.137285276,1.347372922,442.7033158,431.6990223,6.749348044,-14.81178953,,152,12.2,263.2,,,3.5,,
E-0011278,Cn1c2ccc(OCC(N)=O)cc2c2ccc(-c3ccncc3)cc21,297.896,70.14,4,1,4,0.1,0.235451298,-0.201022955,0.140466307,2.919422315,371.9355186,445.2495802,7.285369848,-16.25417748,,174,,,,,22.6,,
E-0011279,Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CN(C)C)ccc3n(C)c12,357.632,50.16,4,1,4,0.304347826,0.140255906,-0.202884603,0.137421793,1.510979636,444.1200365,433.8873447,6.487582808,-14.19168189,,171,11.3,456.7,,,3.9,,
E-0011280,Cn1c2ccc(OCC(N)=O)cc2c2nc3ccccc3nc21,265.176,83.03,5,1,3,0.117647059,0.313112801,-0.209277834,0.1252036,2.674287127,344.7877349,366.188866,6.404609927,-14.30548505,,,120.4,288.6,,,0.9,,
E-0011282,Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3ccccc3nc21,335.96,43.18,5,0,4,0.363636364,0.128527206,-0.206013836,0.122917227,0.949780821,422.8587052,180.4397792,3.916338459,-8.805568089,,157,17.6,1648.1,,,1.2,,
E-0011283,CCN(CC)CCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,326.656,56.07,6,0,6,0.35,0.171648462,-0.211291052,0.12102668,2.677077929,397.1565379,249.6552044,4.629780282,-10.44644509,,190,10.1,535.2,,,22.3,,
E-0011285,Cc1c2ccncc2cc2c3cc(C(=O)NCC(N)=O)ccc3n(C)c12,309.16,90.01,4,2,3,0.15,0.291143744,-0.20439258,0.137822816,3.432263626,397.1798133,578.4203911,8.617375366,-19.11552752,,3.28,16.9,793.4,,,29.7,,
E-0011286,Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)C(N)=O)ccc3n(C)c12,325.864,90.01,4,2,3,0.19047619,0.276219527,-0.204217995,0.137750671,3.233025492,411.9532181,572.8189536,8.37849818,-18.57639851,,0.292,17.9,774.6,,,60,,
E-0011287,Cc1c2ccccc2cc2c3cc(OCC(N)=O)ccc3n(C)c12,290.808,57.25,3,1,3,0.15,0.196865286,-0.187020748,0.1290223,2.735402791,377.1628689,388.011521,6.201225185,-13.83272181,,,19.2,99.3,,,2.3,,
E-0011288,Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)C(N)=O)ccc3n(C)c12,325.792,90.01,4,2,3,0.19047619,0.276280572,-0.204168602,0.137681445,3.282146836,412.0151046,574.4006089,8.392098083,-18.60114844,,6.22,15.3,613.7,,,3.4,,
E-0011289,COC(C)(C)CNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,353.8,56.15,4,1,4,0.304347826,0.158705483,-0.202994009,0.137308707,1.669682887,434.1543371,447.4982614,7.104275979,-15.65586894,,71.6,101.6,1604,,,1.1,,
E-0011290,CCN(CC)CCCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,342.736,56.07,6,0,7,0.380952381,0.163595304,-0.206533423,0.11655209,3.704401621,413.4523418,300.4261592,4.77802662,-10.70177681,,165,10.8,569.9,,,16.6,,
E-0011291,Cn1c2ccc(OCC(N)=O)cc2c2nc3cnccc3cc21,265.648,83.03,5,1,3,0.117647059,0.312556466,-0.205681049,0.12703847,4.906820868,339.4850992,584.1796504,7.811825129,-17.08529073,,5.72,41.2,1661.1,,,1.7,,
E-0011292,Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cnccc3cc21,336.04,43.18,5,0,4,0.363636364,0.128496608,-0.202240409,0.124460449,3.867349332,418.5238776,507.8886087,5.492958958,-11.87674829,,131,12,661.2,,,6.2,,
E-0011293,Cn1c2ccc(C(=O)NCCO)cc2c2nc3ccccc3nc21,280.648,80.04,5,2,3,0.166666667,0.285197115,-0.22387514,0.136996862,2.572564875,369.2202303,390.3543924,6.728998801,-14.88122769,,,17.5,394.3,,,1.8,,
E-0011294,COC1CCN(CCOc2ccc3c(c2)c2nc4cnccc4nc2n3C)CC1,357.752,65.3,7,0,5,0.409090909,0.182528679,-0.208522167,0.118189975,3.528294931,429.5849539,401.7379877,5.907343999,-13.11661601,,209,19.3,550.1,,,15.3,,
E-0011295,Cn1c2ccc(OCCN3CCC(F)CC3)cc2c2nc3cnccc3nc21,336.952,56.07,6,0,4,0.380952381,0.166403523,-0.211701468,0.121343247,2.107476586,405.7988059,289.6202214,5.382634026,-12.17485513,,126,44.7,1091.5,,,4.3,,
E-0011296,CN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,292.64,64.86,6,1,4,0.277777778,0.221637507,-0.211559959,0.121263125,2.315730261,364.9546981,290.6738259,4.951719759,-11.13523724,,196,20.7,520.5,,,38.1,,
E-0011297,Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N(C)C)ccc3n(C)c12,357.44,50.16,4,1,4,0.304347826,0.140331244,-0.202796016,0.137308781,1.158484933,442.9232679,433.5337924,6.725944048,-14.75185267,,156,16.3,300.4,,,8.2,,
E-0011298,Cc1c2ccncc2cc2c3cc(C(=O)NCCOC(C)(C)C)ccc3n(C)c12,370.864,56.15,4,1,4,0.333333333,0.15140321,-0.203377251,0.137425711,2.261617289,450.6635449,466.1293814,6.910984874,-15.25184623,,,273.2,7870.9,,,2.3,,
E-0011299,COCC(C)(C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,353.76,56.15,4,1,4,0.304347826,0.158723428,-0.203134966,0.137420694,1.619723558,436.0060564,462.2207384,6.822802441,-14.93036441,,18.2,481.1,8093.2,,,0.5,,
E-0011300,Cn1c2ccc(OCCN3CCCC3)cc2c2nc3cnccc3nc21,316.104,56.07,6,0,4,0.35,0.177378331,-0.211103111,0.120736891,3.553876538,393.3035998,329.4502482,4.783786467,-10.66767208,,238,10.5,594.2,,,22.3,,
E-0011301,Cn1c2ccc(OCCN3CCOCC3)cc2c2nc3cnccc3cc21,329.232,52.41,6,0,4,0.333333333,0.159188657,-0.203073038,0.125314302,3.493238993,402.4018286,434.0863706,6.289961353,-13.83942946,,133,14.9,1345.8,,,7.1,,
E-0011302,Cn1c2ccc(OCCCN3CCCCC3)cc2c2nc3cnccc3nc21,348.488,56.07,6,0,5,0.409090909,0.160895067,-0.211480759,0.121253281,2.270978185,424.2983458,262.4863064,4.834535454,-10.87831527,,206,18.3,597.5,,,10.3,,
E-0011303,Cn1c2ccc(OCCCCN3CCCCC3)cc2c2nc3cnccc3nc21,365.216,56.07,6,0,6,0.434782609,0.153525585,-0.211455601,0.121241432,2.321254331,439.8802461,254.9174537,4.862619424,-10.91116898,,197,20.4,802.8,,,13.5,,
E-0011304,C[C@H](N)COc1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2C,316.712,40.18,3,1,4,0.181818182,0.126866049,-0.194869862,0.153487133,1.136259705,391.9476726,317.4197876,4.86483576,-10.93116792,,,,46.7,,,,,
E-0011305,COc1cccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,354.8,26.63,4,0,7,0.391304348,0.07505637,-0.192970532,0.163427744,2.360311965,391.8129308,492.858782,4.953504337,-10.91065356,2.7,56.6,23.3,4514.3,,,2.2,,
E-0011306,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,350.304,39.52,5,0,7,0.409090909,0.112816297,-0.196378189,0.159238326,3.433598488,384.5415461,598.0465385,5.891025655,-12.82831313,2.1,73,19.6,2654.8,,,8.4,,
E-0011307,C[C@H](N)COc1ccc2c(c1)c1ccc(-c3ccccc3)cc1n2C,316.64,40.18,3,1,4,0.181818182,0.126894896,-0.196607274,0.146967732,0.908026241,396.7079169,278.1075655,4.809785281,-10.81589246,,,,,,,0.2,,
E-0011308,CC(C)N[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,325.944,64.86,6,1,5,0.35,0.198991238,-0.212113664,0.12156209,2.78856536,396.8846638,276.0029781,4.899377807,-11.02996609,,175,17.9,821.9,,,22.8,,
E-0011309,CN1CCN=C1COc1ccc2c(c1)c1nc3cnccc3nc1n2C,306.12,68.43,7,0,3,0.263157895,0.223539788,-0.210419327,0.119741078,2.551922343,384.3247828,337.5690506,5.623472371,-12.63856979,,208,12.2,459.5,,,26.6,,
E-0011310,CCCN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,326.312,64.86,6,1,6,0.35,0.198766824,-0.211643583,0.121440862,2.844396881,396.0048207,287.7515798,4.944016875,-11.15265645,,202,11.2,704.4,,,21.6,,
E-0011311,Cn1c2ccc(OCCCN3CCCC3)cc2c2nc3cnccc3nc21,332.76,56.07,6,0,5,0.380952381,0.16849982,-0.21094522,0.12067263,2.64923645,406.9931476,255.1899821,4.747139227,-10.69933006,,210,12.4,661.1,,,26.9,,
E-0011312,Cn1c2ccc(OCCCCN3CCCC3)cc2c2nc3cnccc3nc21,349.552,56.07,6,0,6,0.409090909,0.160405319,-0.20765785,0.117720747,4.043120917,426.0125002,371.5099907,4.76402267,-10.57758724,,220,13.5,747.4,,,17.1,,
E-0011313,C[C@@H](COc1ccc2c(c1)c1nc3cnccc3nc1n2C)N1CCCCC1,348.56,56.07,6,0,4,0.409090909,0.160861832,-0.209686136,0.119341427,2.635408879,424.3109319,258.2443977,4.541781151,-10.2263444,,207,18.7,964.7,,,20.8,,
E-0011314,C[C@H](N)COc1ccc2c(c1)c1nc3cnccc3cc1n2C,279.584,65.96,5,1,3,0.222222222,0.235921941,-0.202972339,0.125191755,3.002402994,356.9870135,439.8060472,6.065487983,-13.31199731,,236,8.9,300.3,,,20.4,,
E-0011315,Cn1c2ccc(OC[C@@H]3CCCN3)cc2c2nc3cnccc3nc21,298.376,64.86,6,1,3,0.315789474,0.217376733,-0.211601572,0.121432431,2.923624404,375.0827916,288.731682,4.929036038,-11.12706747,,227,,428.3,,,26.4,,
E-0011316,Cn1cc(-c2cccnc2)c2cc(OCCCN3CCCC3)ccc21,325.224,30.29,4,0,6,0.380952381,0.093135808,-0.196943085,0.161934395,2.47561395,361.2153114,376.4766179,4.782770069,-10.6283416,1.9,55,22.9,4087.9,,,14.2,,
E-0011317,Cc1cc(C#N)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,335.992,41.19,4,0,5,0.409090909,0.122592205,-0.199972905,0.153858922,4.400621739,388.2140263,376.3774571,5.531003524,-12.17667457,2.9,44,14.8,636.5,,,1.9,,
E-0011335,Cc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,272.296,57.78,3,2,4,0.111111111,0.212195552,-0.228049983,0.170521986,3.848670505,306.6186947,403.3219632,8.230794899,-17.94984199,3,10.4,10,715.3,20.21,1.39,,,
E-0011365,COc1cccc(Nc2nc(-c3ccccc3)cs2)c1,251.024,34.15,4,1,4,0.0625,0.136042769,-0.200513115,0.157425311,0.920694202,303.1502911,267.5175815,4.577969718,-10.17338904,,5.09,151.6,2121.2,2.02,1.15,,,
E-0011366,COc1ccc(-c2csc(Nc3ccccn3)n2)cc1,246.488,47.04,5,1,4,0.066666667,0.190840933,-0.199673456,0.159728305,0.739616466,298.1233144,201.2715694,4.276890041,-9.653851936,4.3,,101.2,2157.8,12.29,0.48,,,
E-0011626,Cc1c2ccncc2cc2c3cc(Oc4ccnc(N)c4)ccc3n(C)c12,318.256,65.96,5,1,2,0.090909091,0.207254537,-0.200733557,0.134603856,3.03260986,419.4888419,459.6656152,6.780444638,-15.04599455,,,79.5,833.2,,,0.3,,
E-0011627,Cc1c2ccncc2cc2c3cc(Oc4cccc(N)n4)ccc3n(C)c12,317.408,65.96,5,1,2,0.090909091,0.207808247,-0.199283892,0.134268784,3.198797066,418.3228254,469.5399596,6.708822994,-14.79994224,,,152.4,792.2,,,0.4,,
E-0011628,Cc1c2ccncc2cc2c3cc(Oc4ccccn4)ccc3n(C)c12,306.056,39.94,4,0,2,0.090909091,0.130498994,-0.199801625,0.134432769,2.51382209,403.459077,365.1717043,5.476755325,-12.02463913,,,394.8,808.7,,,1.4,,
E-0011629,COCCNC(=O)c1ccc2c(c1)c1nc3cnccc3nc1n2C,295.752,81.93,6,1,4,0.222222222,0.277022641,-0.230689105,0.137339174,1.775365337,369.2655222,331.4509945,6.386681278,-14.3117355,,4.29,12,622.8,,,12,,
E-0011630,Cc1c2ccncc2cc2c3cc(Oc4ccncc4)ccc3n(C)c12,305.912,39.94,4,0,2,0.090909091,0.130560423,-0.201447879,0.134700769,3.217747487,403.1754492,400.4083432,5.63016673,-12.41688801,,,128,492.1,,,0.6,,
E-0011631,Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(F)c(F)cc3n(C)c12,367.376,50.16,4,1,4,0.304347826,0.136535865,-0.203203389,0.124557852,3.272716673,440.4914143,452.7485333,5.327562791,-11.72902948,,3.67,15.4,937.8,,,1.3,,
E-0011632,Cn1c2ccc(OCCNC3CCC(F)(F)CC3)cc2c2nc3cnccc3nc21,358.92,64.86,6,1,5,0.409090909,0.180708793,-0.211812729,0.121434384,3.269890349,420.0557792,479.1387061,5.978585451,-13.36611362,,168,34.3,718.4,,,3.7,,
E-0011633,Cc1c2ccnc(C(=O)NCCN)c2cc2c3cc(F)ccc3n(C)c12,311.6,72.94,4,2,3,0.2,0.234082157,-0.201099406,0.122860701,3.302689846,393.2051485,450.0831445,5.911542786,-13.12152241,,,,316.9,,,1.8,,
